loan_percent_income,loan_grade,person_income,person_home_ownership,loan_int_rate,loan_status
0.15,B,48000,MORTGAGE,11.12,0
0.25,A,24000,RENT,6.62,0
0.03,A,48000,MORTGAGE,6.76,0
0.25,A,24000,RENT,5.42,0
0.25,B,24000,RENT,11.99,0
0.07,A,48000,MORTGAGE,7.51,0
0.43,E,42000,MORTGAGE,16.82,1
0.2,A,48000,MORTGAGE,,0
0.25,C,24000,RENT,12.99,0
0.31,B,48000,OWN,11.12,0
0.25,B,24000,RENT,,0
0.51,B,48000,MORTGAGE,10.25,0
0.15,C,48000,MORTGAGE,13.48,0
0.1,A,48000,MORTGAGE,7.88,0
0.25,B,24000,RENT,11.36,0
0.25,B,24000,RENT,12.18,1
0.24,C,24996,RENT,13.61,0
0.24,B,24996,RENT,11.83,0
0.24,A,25000,RENT,7.51,0
0.24,B,25000,RENT,,0
0.14,B,48000,MORTGAGE,10.62,0
0.24,E,25000,RENT,16.4,1
0.24,B,25000,RENT,,0
0.24,A,25000,RENT,8.0,0
0.31,B,48000,OWN,10.25,0
0.31,B,48000,MORTGAGE,9.88,0
0.24,A,25200,RENT,7.49,0
0.09,B,48000,MORTGAGE,10.62,0
0.11,B,48000,MORTGAGE,11.36,0
0.35,C,48000,MORTGAGE,,0
0.08,A,48000,MORTGAGE,,0
0.24,A,25200,RENT,7.49,0
0.24,C,25200,RENT,13.23,1
0.25,B,48000,MORTGAGE,11.36,0
0.24,A,25200,RENT,8.94,0
0.24,B,25200,RENT,9.76,0
0.23,A,25800,RENT,7.14,0
0.23,C,25800,RENT,,0
0.23,A,26000,RENT,7.49,0
0.23,B,26400,RENT,10.65,0
0.16,A,48000,MORTGAGE,8.94,0
0.23,C,26400,RENT,6.0,0
0.23,A,26400,RENT,8.59,0
0.23,B,26500,RENT,12.42,0
0.16,A,48000,OWN,7.05,0
0.23,C,26500,RENT,13.79,0
0.22,B,26780,RENT,9.25,0
0.22,B,27000,RENT,11.86,0
0.08,A,42000,MORTGAGE,8.94,1
0.22,C,27000,RENT,11.66,0
0.06,B,48000,MORTGAGE,12.53,0
0.22,B,27031,RENT,9.99,0
0.06,A,48000,MORTGAGE,8.94,0
0.22,A,27040,RENT,7.9,0
0.33,E,48000,OWN,16.35,0
0.22,B,27600,RENT,10.38,0
0.09,B,48000,MORTGAGE,11.83,0
0.35,C,48000,MORTGAGE,14.26,0
0.13,C,48000,OWN,12.87,0
0.17,B,48000,MORTGAGE,12.53,0
0.21,B,28000,RENT,10.59,1
0.21,B,28000,RENT,9.63,0
0.21,C,28000,RENT,12.98,0
0.21,A,48000,MORTGAGE,7.74,0
0.21,A,28000,RENT,9.63,0
0.21,A,28284,RENT,7.66,0
0.23,C,48000,MORTGAGE,12.84,0
0.21,A,28675,RENT,8.9,0
0.21,B,28800,RENT,,0
0.21,C,28800,RENT,13.8,0
0.21,B,28800,RENT,10.62,1
0.21,A,28800,RENT,8.94,0
0.21,E,28800,RENT,17.04,1
0.21,C,29000,RENT,15.27,0
0.21,A,29000,RENT,5.99,0
0.21,C,29000,RENT,13.61,0
0.21,B,29000,RENT,10.25,0
0.21,B,29000,RENT,11.46,0
0.06,C,48000,OWN,12.53,0
0.2,C,29820,RENT,14.22,0
0.2,B,30000,RENT,12.42,0
0.22,A,48000,OWN,7.37,0
0.2,B,30000,RENT,10.65,0
0.2,C,30000,RENT,14.27,1
0.21,A,48000,MORTGAGE,9.63,0
0.2,C,30000,RENT,13.49,0
0.16,B,48000,OTHER,11.89,0
0.2,A,30000,RENT,7.51,0
0.21,A,48000,MORTGAGE,9.32,0
0.2,C,30000,RENT,13.49,0
0.2,A,30000,RENT,7.51,0
0.2,B,30000,RENT,12.42,0
0.2,B,30000,RENT,12.42,0
0.03,A,48000,OWN,9.07,0
0.1,A,48000,MORTGAGE,9.07,0
0.05,B,48000,OWN,11.46,0
0.15,C,48000,MORTGAGE,12.09,0
0.2,B,30000,RENT,11.71,0
0.2,B,30000,RENT,11.71,0
0.1,B,48000,OWN,10.08,0
0.1,A,48000,MORTGAGE,7.68,0
0.2,C,30000,RENT,13.49,0
0.2,B,30000,RENT,10.99,1
0.2,A,30000,RENT,8.49,0
0.2,D,30000,RENT,15.99,1
0.2,B,30000,RENT,10.37,0
0.2,A,30000,RENT,6.54,0
0.2,C,30000,RENT,14.72,0
0.2,A,30000,RENT,7.51,0
0.07,C,48000,MORTGAGE,10.28,0
0.2,D,30000,RENT,,1
0.2,A,30000,RENT,8.94,0
0.2,A,30000,RENT,7.74,0
0.2,A,48152,MORTGAGE,7.29,0
0.06,A,48156,MORTGAGE,,0
0.19,A,31000,RENT,6.03,0
0.41,B,48235,MORTGAGE,12.18,0
0.12,A,48360,MORTGAGE,7.66,0
0.19,C,31200,RENT,15.23,0
0.19,D,31200,RENT,16.89,1
0.19,C,31200,RENT,13.8,1
0.19,C,31200,RENT,13.22,0
0.13,C,48500,MORTGAGE,,0
0.19,B,31680,RENT,11.12,0
0.19,C,32000,RENT,13.49,1
0.27,A,48500,MORTGAGE,7.29,0
0.12,B,48500,MORTGAGE,10.25,0
0.19,A,32000,RENT,5.42,0
0.19,B,32000,RENT,10.62,1
0.4,E,48500,OTHER,15.57,1
0.16,E,42500,MORTGAGE,15.57,1
0.19,D,32000,RENT,12.92,1
0.19,D,32001,RENT,,0
0.28,B,48526,MORTGAGE,11.14,0
0.19,D,32004,RENT,14.84,1
0.1,A,48600,OWN,7.49,0
0.19,D,32124,RENT,16.77,1
0.18,C,32496,RENT,13.04,0
0.12,B,48600,MORTGAGE,11.86,0
0.39,B,48600,MORTGAGE,11.36,0
0.18,D,33000,RENT,14.84,1
0.18,C,33000,RENT,13.85,0
0.16,D,48661,MORTGAGE,17.58,0
0.18,C,33276,RENT,11.03,0
0.18,C,33280,RENT,13.23,0
0.18,B,33600,RENT,10.71,0
0.18,D,33650,RENT,12.86,1
0.07,A,48732,OTHER,9.32,0
0.18,A,48800,MORTGAGE,7.49,0
0.18,C,33996,RENT,12.53,0
0.21,A,48852,MORTGAGE,6.99,0
0.18,A,34000,RENT,8.9,0
0.18,B,34000,RENT,12.69,0
0.2,E,48960,MORTGAGE,18.39,0
0.18,D,34000,RENT,14.09,1
0.1,A,48996,MORTGAGE,7.9,0
0.18,A,34039,RENT,7.9,0
0.21,C,48996,MORTGAGE,13.61,0
0.21,C,29000,RENT,13.49,1
0.17,A,35000,RENT,7.49,0
0.28,C,42996,MORTGAGE,13.79,1
0.21,A,29000,RENT,7.88,1
0.17,C,35000,RENT,13.98,0
0.17,B,35000,RENT,,0
0.17,B,35004,RENT,10.59,0
0.21,D,29004,RENT,15.62,1
0.17,B,35004,RENT,,0
0.21,D,29004,RENT,14.11,1
0.2,A,49000,MORTGAGE,5.42,0
0.09,D,43000,MORTGAGE,17.49,1
0.07,A,49000,MORTGAGE,5.42,0
0.17,B,35324,RENT,,0
0.23,D,43000,MORTGAGE,16.89,1
0.2,C,29364,RENT,13.35,1
0.06,C,49000,OWN,,0
0.07,B,43000,MORTGAGE,10.99,1
0.08,C,49000,MORTGAGE,13.99,0
0.17,A,35392,RENT,7.4,0
0.14,A,49000,MORTGAGE,6.99,0
0.2,D,29916,RENT,15.65,1
0.17,B,36000,RENT,,0
0.06,A,49000,MORTGAGE,6.92,0
0.05,A,49000,MORTGAGE,5.79,0
0.05,A,49000,MORTGAGE,7.66,0
0.37,B,49000,MORTGAGE,10.0,0
0.41,B,49000,MORTGAGE,10.0,0
0.2,C,30000,RENT,14.79,1
0.2,E,30000,RENT,19.39,1
0.17,C,36000,RENT,12.68,0
0.34,A,49000,MORTGAGE,6.91,0
0.2,E,30000,RENT,16.77,1
0.12,A,49000,MORTGAGE,7.88,0
0.29,A,49000,MORTGAGE,7.88,0
0.17,B,36000,RENT,10.0,0
0.07,A,49000,MORTGAGE,7.88,0
0.05,A,49000,OWN,6.76,0
0.17,B,36000,RENT,10.36,0
0.17,B,36000,RENT,11.86,0
0.17,C,36000,RENT,14.72,0
0.08,A,49000,MORTGAGE,8.94,0
0.17,B,49000,MORTGAGE,12.53,0
0.17,B,36000,RENT,10.75,0
0.29,A,49000,MORTGAGE,,0
0.17,B,36000,RENT,11.86,0
0.14,A,49000,MORTGAGE,9.32,0
0.2,D,30000,RENT,16.32,1
0.17,A,36000,RENT,7.51,0
0.41,E,49000,MORTGAGE,15.57,0
0.14,D,49000,MORTGAGE,13.17,0
0.17,A,36000,RENT,7.51,0
0.05,B,49032,MORTGAGE,11.86,0
0.06,C,49140,OWN,13.16,0
0.06,B,49152,MORTGAGE,11.71,0
0.17,D,36000,RENT,14.96,0
0.2,D,30000,RENT,14.11,1
0.2,D,30000,RENT,14.74,1
0.2,C,30000,RENT,13.16,1
0.43,A,49200,MORTGAGE,7.51,0
0.1,A,49200,MORTGAGE,7.51,0
0.11,A,49200,MORTGAGE,7.49,0
0.2,E,30000,RENT,15.45,1
0.12,B,49200,MORTGAGE,10.0,0
0.08,C,49200,OWN,13.06,0
0.22,B,49200,OWN,11.11,0
0.1,A,49200,MORTGAGE,6.17,0
0.17,B,36100,RENT,9.88,0
0.17,C,36250,RENT,14.22,0
0.16,A,36450,RENT,8.63,0
0.16,B,36628,RENT,11.86,0
0.16,B,36852,RENT,12.42,0
0.19,B,31000,RENT,11.71,1
0.16,A,37000,RENT,7.66,0
0.17,B,49344,MORTGAGE,9.99,0
0.16,A,37000,RENT,6.76,0
0.16,B,37000,RENT,11.83,0
0.24,A,49441,OWN,6.99,0
0.16,B,37200,RENT,11.71,0
0.16,B,37200,RENT,9.99,0
0.16,B,37500,RENT,12.42,0
0.16,A,37920,RENT,6.99,0
0.2,B,49500,MORTGAGE,10.36,0
0.19,C,32000,RENT,12.99,1
0.05,A,49500,MORTGAGE,7.51,0
0.16,A,38000,RENT,6.99,0
0.16,C,38000,RENT,13.57,0
0.19,C,49500,MORTGAGE,13.79,0
0.16,B,38000,RENT,10.39,0
0.16,B,38000,RENT,10.46,0
0.1,A,49536,MORTGAGE,6.62,0
0.16,B,38004,RENT,11.89,0
0.18,B,43590,MORTGAGE,11.83,1
0.57,B,43600,MORTGAGE,,1
0.2,D,49600,MORTGAGE,14.96,0
0.05,A,49600,MORTGAGE,7.4,0
0.2,C,49600,MORTGAGE,11.66,0
0.21,D,43633,MORTGAGE,15.62,1
0.18,D,33000,RENT,15.62,1
0.18,B,33000,RENT,,1
0.24,B,49713,MORTGAGE,11.86,0
0.16,A,49716,MORTGAGE,9.32,0
0.15,B,39000,RENT,10.38,0
0.18,D,33000,RENT,,1
0.15,A,39000,RENT,8.0,0
0.18,D,33600,RENT,15.58,1
0.15,B,39900,RENT,11.49,0
0.15,A,39996,RENT,7.51,0
0.15,B,39996,RENT,9.7,0
0.15,C,39996,RENT,11.66,0
0.07,A,49920,MORTGAGE,5.42,0
0.15,B,40000,RENT,10.65,0
0.15,B,40000,RENT,12.69,0
0.2,C,49920,MORTGAGE,12.53,0
0.15,B,40000,RENT,,0
0.12,B,49992,MORTGAGE,10.99,0
0.2,B,49995,MORTGAGE,11.71,0
0.15,A,40000,RENT,6.62,0
0.2,B,50000,OWN,11.71,0
0.15,C,40000,RENT,13.99,0
0.15,A,40000,RENT,7.66,0
0.15,B,40000,RENT,,0
0.44,B,50000,MORTGAGE,9.91,0
0.15,A,40000,RENT,7.66,0
0.2,C,50000,MORTGAGE,13.49,0
0.15,A,40000,RENT,5.79,0
0.15,A,40000,RENT,7.88,0
0.4,C,50000,MORTGAGE,15.27,0
0.15,A,40000,RENT,7.51,0
0.15,A,40000,RENT,8.94,0
0.12,A,50000,MORTGAGE,7.51,0
0.26,B,50000,MORTGAGE,10.65,0
0.15,C,40000,RENT,12.87,0
0.18,A,34000,RENT,,1
0.15,A,40000,RENT,7.68,0
0.18,C,50000,MORTGAGE,13.49,0
0.15,A,40000,RENT,8.32,0
0.15,B,40000,RENT,10.08,0
0.18,G,34255,RENT,22.11,1
0.14,A,50000,OWN,8.9,0
0.15,A,41000,RENT,8.9,0
0.37,B,50000,MORTGAGE,9.91,0
0.1,A,50000,MORTGAGE,6.03,0
0.15,B,41000,RENT,10.99,0
0.45,D,44000,MORTGAGE,17.27,1
0.15,A,41004,RENT,7.68,0
0.15,A,41124,RENT,7.49,0
0.12,B,50000,MORTGAGE,12.69,0
0.05,A,44000,MORTGAGE,8.9,1
0.17,D,35196,RENT,14.54,1
0.37,A,50000,MORTGAGE,7.9,0
0.14,B,42000,RENT,12.42,0
0.14,B,42000,RENT,10.65,0
0.14,B,42000,RENT,9.99,0
0.14,A,42000,RENT,7.29,0
0.34,B,50000,MORTGAGE,12.42,0
0.06,A,50000,MORTGAGE,6.03,0
0.22,C,50000,MORTGAGE,14.27,0
0.14,C,42000,RENT,12.68,0
0.25,B,50000,MORTGAGE,10.65,0
0.14,B,42000,RENT,,0
0.3,D,50000,OWN,16.29,0
0.14,B,42000,RENT,11.12,0
0.14,C,42000,RENT,12.73,0
0.4,B,50000,OWN,11.71,0
0.14,A,42000,RENT,,0
0.14,C,42996,RENT,12.84,0
0.34,A,50000,MORTGAGE,6.03,0
0.34,D,44000,MORTGAGE,,1
0.2,B,50000,MORTGAGE,12.69,0
0.16,A,50000,MORTGAGE,6.62,0
0.16,E,50000,MORTGAGE,19.42,0
0.04,A,50000,MORTGAGE,6.62,0
0.07,A,50000,MORTGAGE,6.03,0
0.05,A,50000,MORTGAGE,6.03,0
0.08,D,44000,MORTGAGE,16.29,1
0.14,B,44000,RENT,12.69,0
0.14,C,44000,RENT,14.22,0
0.16,A,50000,MORTGAGE,6.03,0
0.14,A,44000,RENT,8.0,0
0.25,B,50000,OWN,11.71,0
0.1,B,50000,OWN,12.69,0
0.2,A,50000,MORTGAGE,7.9,0
0.13,B,45000,RENT,9.91,0
0.15,B,50000,MORTGAGE,11.71,0
0.4,B,50000,OWN,12.69,0
0.13,B,45000,RENT,11.71,0
0.27,A,50000,MORTGAGE,6.03,0
0.15,C,39000,RENT,13.49,1
0.3,A,50000,MORTGAGE,7.9,0
0.15,D,39000,RENT,15.99,1
0.2,A,50000,MORTGAGE,6.03,0
0.24,A,50000,MORTGAGE,6.62,0
0.2,A,50000,OWN,7.9,0
0.2,C,50000,MORTGAGE,,0
0.13,A,45000,RENT,7.49,0
0.13,B,45000,RENT,,0
0.34,A,50000,MORTGAGE,7.51,0
0.18,E,50000,OWN,19.42,0
0.15,D,39000,RENT,14.09,1
0.13,A,45000,RENT,5.79,0
0.13,C,45000,RENT,13.23,0
0.13,B,45000,RENT,11.86,0
0.13,B,45000,RENT,11.49,0
0.24,A,50000,MORTGAGE,7.9,0
0.16,A,50000,MORTGAGE,6.62,0
0.11,A,50000,MORTGAGE,8.9,0
0.15,C,39000,RENT,13.22,1
0.13,B,45000,RENT,,0
0.13,C,45000,RENT,12.53,0
0.13,A,45000,RENT,9.38,0
0.15,D,39396,RENT,15.31,1
0.06,B,50000,OWN,9.91,0
0.14,A,50000,MORTGAGE,6.62,0
0.15,B,39600,RENT,12.42,1
0.3,A,50000,MORTGAGE,8.9,0
0.02,B,50000,OWN,9.91,0
0.12,A,50000,MORTGAGE,,0
0.13,C,46000,RENT,14.72,0
0.46,D,50000,MORTGAGE,17.27,0
0.18,A,50000,MORTGAGE,6.03,0
0.13,B,46151,RENT,10.59,0
0.13,A,46200,RENT,,0
0.16,A,50000,MORTGAGE,5.42,0
0.13,A,46443,RENT,7.9,0
0.08,C,50000,OWN,12.99,0
0.16,B,50000,MORTGAGE,10.99,0
0.13,B,46500,RENT,8.88,0
0.15,B,40680,RENT,11.36,1
0.13,A,47000,RENT,8.9,0
0.13,A,50000,MORTGAGE,8.49,0
0.13,B,47000,RENT,11.71,0
0.13,B,47000,RENT,10.99,0
0.13,A,47000,RENT,7.66,0
0.13,A,47000,RENT,5.42,0
0.13,C,47000,RENT,12.87,0
0.13,B,47000,RENT,10.33,0
0.14,E,41500,RENT,16.7,1
0.29,A,50000,OWN,7.49,0
0.14,C,41628,RENT,11.28,1
0.13,B,47928,RENT,12.53,0
0.12,B,44000,MORTGAGE,10.99,1
0.13,A,48000,RENT,,0
0.23,A,44000,MORTGAGE,5.42,1
0.06,B,50000,OWN,10.59,0
0.14,C,42000,RENT,12.99,1
0.16,B,50000,MORTGAGE,10.59,0
0.13,C,48000,RENT,12.99,0
0.13,A,48000,RENT,7.49,0
0.13,B,48000,RENT,10.37,0
0.22,D,50000,MORTGAGE,16.89,0
0.25,B,50000,MORTGAGE,10.99,0
0.07,A,50000,MORTGAGE,5.99,0
0.13,C,48000,RENT,13.48,0
0.14,B,50000,MORTGAGE,,0
0.15,D,44000,MORTGAGE,15.99,1
0.22,A,44000,MORTGAGE,7.49,1
0.14,D,42000,RENT,14.96,1
0.13,A,48000,RENT,8.59,0
0.15,A,50000,OWN,5.99,0
0.2,B,50000,MORTGAGE,10.99,0
0.18,A,50000,MORTGAGE,8.49,0
0.13,B,48000,RENT,11.89,0
0.14,D,42000,RENT,14.42,1
0.04,A,50000,OWN,7.49,0
0.14,C,42000,RENT,12.41,1
0.13,C,48000,RENT,12.22,0
0.12,A,48500,RENT,9.32,0
0.23,A,44000,MORTGAGE,8.49,1
0.12,B,48996,RENT,,0
0.12,A,49000,RENT,7.9,0
0.07,A,50000,OWN,,0
0.12,C,50000,MORTGAGE,13.99,0
0.12,C,49000,RENT,,0
0.12,A,49152,RENT,7.9,0
0.12,C,49200,RENT,13.72,0
0.16,B,50000,MORTGAGE,10.59,0
0.12,D,49500,RENT,16.07,0
0.11,A,50000,MORTGAGE,7.49,0
0.12,B,50000,RENT,10.65,0
0.12,B,50000,RENT,11.49,0
0.3,B,50000,MORTGAGE,9.99,0
0.12,A,50000,RENT,7.49,0
0.11,B,44000,MORTGAGE,11.99,1
0.12,C,50000,RENT,14.79,0
0.12,C,50000,RENT,13.49,0
0.12,C,50000,RENT,14.79,0
0.19,A,50000,MORTGAGE,6.99,0
0.12,C,50000,RENT,13.49,0
0.12,C,50000,RENT,12.99,0
0.1,B,50000,OWN,12.62,0
0.12,B,50000,RENT,,0
0.07,B,50000,MORTGAGE,10.99,0
0.12,A,50000,RENT,5.79,0
0.24,A,50000,OWN,8.49,0
0.12,A,50000,RENT,5.79,0
0.14,B,50000,MORTGAGE,10.59,0
0.12,C,50000,RENT,14.17,0
0.12,B,50000,RENT,10.75,0
0.12,B,50000,RENT,10.25,0
0.3,B,50000,MORTGAGE,9.99,0
0.12,B,50000,RENT,11.48,0
0.11,A,44000,MORTGAGE,5.42,1
0.22,B,50000,MORTGAGE,10.99,0
0.1,A,50000,OWN,5.99,0
0.12,B,50000,RENT,11.89,0
0.14,A,50000,MORTGAGE,5.99,0
0.12,B,50000,RENT,10.46,0
0.13,A,50000,MORTGAGE,7.29,0
0.26,B,44000,MORTGAGE,9.63,1
0.12,A,50508,RENT,5.42,0
0.1,B,50000,MORTGAGE,10.0,0
0.12,A,50000,MORTGAGE,6.92,0
0.12,B,50650,RENT,11.86,0
0.06,A,50000,MORTGAGE,7.66,0
0.12,A,50740,RENT,9.63,0
0.13,E,45000,RENT,17.19,1
0.2,A,50000,MORTGAGE,6.92,0
0.12,A,51356,RENT,5.79,0
0.12,B,51500,RENT,10.75,0
0.12,B,51541,RENT,12.18,0
0.13,A,45928,RENT,7.9,1
0.12,C,52000,RENT,14.22,0
0.16,B,50000,MORTGAGE,10.0,0
0.12,C,52000,RENT,12.87,0
0.12,D,52000,RENT,14.96,0
0.12,E,52000,RENT,15.68,0
0.11,B,52800,RENT,9.91,0
0.13,A,50000,OWN,6.92,0
0.11,A,53000,RENT,7.9,0
0.1,A,50000,OWN,7.29,0
0.11,B,53000,RENT,11.49,0
0.12,A,50000,MORTGAGE,7.66,0
0.11,A,53819,RENT,7.42,0
0.2,A,50000,MORTGAGE,,0
0.14,A,50000,MORTGAGE,6.92,0
0.12,B,50000,MORTGAGE,11.11,0
0.11,C,54000,RENT,12.98,0
0.11,A,54000,RENT,7.14,0
0.13,E,48000,RENT,16.45,1
0.12,B,50000,MORTGAGE,,0
0.11,A,54000,RENT,8.59,0
0.11,C,54000,RENT,12.53,0
0.11,B,54516,RENT,9.91,0
0.18,B,50000,MORTGAGE,11.11,0
0.24,A,50000,MORTGAGE,7.29,0
0.08,C,50000,MORTGAGE,13.43,0
0.12,D,48700,RENT,14.59,1
0.11,B,54996,RENT,10.75,0
0.3,B,50000,MORTGAGE,10.37,0
0.24,A,50000,MORTGAGE,,0
0.11,B,55000,RENT,10.65,0
0.11,C,55000,RENT,14.27,0
0.29,B,50000,MORTGAGE,10.0,0
0.11,A,55000,RENT,8.9,0
0.11,B,55000,RENT,,0
0.11,A,55000,RENT,6.03,0
0.11,A,55000,RENT,6.62,0
0.14,A,50000,MORTGAGE,5.42,0
0.11,B,55000,RENT,10.99,0
0.11,A,55000,RENT,6.99,0
0.12,D,49000,RENT,15.99,1
0.11,A,55000,RENT,5.42,0
0.11,B,55000,RENT,9.25,0
0.1,B,50000,MORTGAGE,8.88,0
0.24,A,50000,MORTGAGE,5.42,0
0.12,D,49000,RENT,14.84,1
0.11,A,55000,RENT,7.14,0
0.11,B,55000,RENT,10.99,0
0.11,A,55000,RENT,7.51,0
0.14,B,50000,MORTGAGE,9.25,0
0.12,D,49200,RENT,16.49,1
0.24,B,50000,MORTGAGE,,0
0.11,A,55600,RENT,,0
0.11,A,56000,RENT,7.49,0
0.13,C,50000,MORTGAGE,12.61,0
0.12,A,50000,MORTGAGE,6.17,0
0.11,B,56000,RENT,10.74,0
0.1,A,50000,MORTGAGE,5.79,0
0.51,A,44000,MORTGAGE,,1
0.26,A,50000,MORTGAGE,5.79,0
0.12,B,50000,RENT,11.48,1
0.11,A,57000,RENT,7.9,0
0.11,A,57000,RENT,8.0,0
0.1,A,58000,RENT,6.92,0
0.1,B,58000,RENT,12.18,0
0.3,A,50000,MORTGAGE,6.54,0
0.3,E,50000,MORTGAGE,15.95,0
0.21,D,50000,OWN,,0
0.1,C,58000,RENT,12.87,0
0.2,A,50000,OWN,,0
0.11,C,52800,RENT,11.97,1
0.2,B,50000,MORTGAGE,10.36,0
0.16,B,50000,MORTGAGE,11.12,0
0.1,B,59366,RENT,11.11,0
0.1,A,59400,RENT,7.9,0
0.5,D,50000,MORTGAGE,15.58,0
0.1,A,59785,RENT,8.94,0
0.1,A,60000,RENT,,0
0.26,A,50000,MORTGAGE,7.88,0
0.05,C,50000,MORTGAGE,13.61,0
0.1,B,60000,RENT,11.49,0
0.11,B,50000,OWN,11.86,0
0.1,B,60000,RENT,11.99,0
0.11,D,54000,RENT,15.62,1
0.08,A,50000,MORTGAGE,,0
0.11,B,54000,RENT,10.99,1
0.1,A,60000,RENT,,0
0.1,D,60000,RENT,14.54,0
0.11,D,54000,RENT,14.09,1
0.04,B,50000,OWN,11.49,0
0.2,A,50000,MORTGAGE,7.51,0
0.18,A,50000,MORTGAGE,7.14,0
0.1,C,50000,MORTGAGE,13.61,0
0.1,A,60000,RENT,7.51,0
0.08,A,50000,MORTGAGE,,0
0.03,B,50000,OWN,11.49,0
0.16,C,50000,MORTGAGE,13.61,0
0.11,E,54000,RENT,16.45,1
0.1,B,60000,RENT,11.48,0
0.1,A,50000,MORTGAGE,7.51,0
0.1,A,60495,RENT,,0
0.07,A,50000,OWN,7.51,0
0.1,A,61000,RENT,,0
0.19,A,44000,MORTGAGE,7.14,1
0.1,B,61104,RENT,,0
0.08,B,50000,MORTGAGE,11.86,0
0.24,C,50000,OWN,13.98,0
0.1,B,62000,RENT,10.25,0
0.1,A,62000,RENT,,0
0.3,B,24000,RENT,9.67,0
0.3,B,50000,MORTGAGE,10.25,0
0.28,D,25279,RENT,17.58,0
0.27,A,26124,RENT,5.79,0
0.25,B,28000,RENT,,0
0.1,A,70000,RENT,6.92,0
0.2,B,50000,MORTGAGE,9.88,0
0.47,B,15000,RENT,9.99,1
0.28,A,25000,RENT,7.9,0
0.1,B,50000,MORTGAGE,11.36,0
0.22,C,33000,RENT,14.65,1
0.4,B,50000,MORTGAGE,10.62,0
0.16,A,44400,RENT,6.99,1
0.07,A,95000,RENT,6.99,0
0.07,A,96000,RENT,5.99,0
0.05,A,50000,MORTGAGE,7.51,0
0.23,A,30500,RENT,6.54,1
0.7,B,10000,RENT,12.21,1
0.36,A,50000,MORTGAGE,7.88,0
0.12,C,50000,OWN,14.22,0
0.46,A,15090,RENT,8.94,1
0.45,A,15600,RENT,7.51,1
0.41,B,17000,RENT,10.62,1
0.39,B,18000,RENT,10.65,1
0.12,A,50000,MORTGAGE,6.76,0
0.39,A,18000,RENT,7.88,1
0.39,B,18000,RENT,11.14,1
0.13,A,50000,MORTGAGE,7.88,0
0.38,A,18500,RENT,7.66,1
0.36,C,19200,RENT,14.35,1
0.36,E,19200,RENT,16.82,1
0.42,B,50000,OWN,10.62,0
0.32,A,21600,RENT,6.62,1
0.32,C,21600,RENT,13.98,1
0.31,A,22480,RENT,8.0,1
0.31,B,22500,RENT,10.38,1
0.31,B,22680,RENT,10.62,1
0.31,B,22776,RENT,9.91,1
0.31,C,22880,RENT,,1
0.14,C,50000,MORTGAGE,13.48,0
0.31,A,22884,RENT,7.51,1
0.05,F,44000,MORTGAGE,19.13,1
0.18,B,50000,MORTGAGE,11.14,0
0.2,A,50000,MORTGAGE,7.74,0
0.3,D,23000,RENT,12.49,1
0.05,B,50000,MORTGAGE,12.18,0
0.18,A,50000,MORTGAGE,,0
0.3,B,23460,RENT,,0
0.29,B,24000,RENT,12.42,0
0.29,C,24000,RENT,12.99,0
0.29,D,24000,RENT,15.62,1
0.04,B,50000,MORTGAGE,12.18,0
0.1,A,50000,OWN,8.94,0
0.12,A,50000,OWN,8.94,0
0.1,A,50000,MORTGAGE,7.4,0
0.34,D,44000,MORTGAGE,15.31,1
0.29,E,24000,RENT,16.45,1
0.28,B,24996,RENT,11.86,0
0.28,B,25000,RENT,12.69,0
0.21,C,50000,MORTGAGE,14.26,0
0.1,B,63000,RENT,11.49,0
0.1,C,63000,RENT,13.23,0
0.09,C,63402,RENT,13.22,0
0.1,C,57500,RENT,11.28,1
0.1,D,58668,RENT,15.05,1
0.09,C,65000,RENT,15.23,0
0.09,B,65000,RENT,11.99,0
0.09,D,65000,RENT,16.49,0
0.1,C,59000,RENT,15.23,1
0.34,B,44000,MORTGAGE,12.18,1
0.24,B,50000,MORTGAGE,,0
0.22,A,50000,MORTGAGE,8.94,0
0.09,C,65000,RENT,13.06,0
0.09,A,65000,RENT,,0
0.1,D,59000,RENT,16.0,1
0.09,A,65000,RENT,9.63,0
0.09,C,65004,RENT,12.87,0
0.09,A,65004,RENT,7.68,0
0.4,B,50000,MORTGAGE,11.48,0
0.09,E,65100,RENT,16.2,0
0.09,B,66000,RENT,9.99,0
0.13,D,44000,MORTGAGE,14.11,1
0.09,A,66400,RENT,7.29,0
0.09,A,67644,RENT,6.99,0
0.06,C,50000,MORTGAGE,13.47,0
0.1,B,62065,RENT,11.12,1
0.27,G,44000,MORTGAGE,18.84,1
0.09,F,68250,RENT,19.13,0
0.25,A,50000,MORTGAGE,9.32,0
0.09,A,68496,RENT,8.0,0
0.09,A,69000,RENT,7.49,0
0.36,D,44000,MORTGAGE,14.74,1
0.09,A,69000,RENT,7.88,0
0.09,D,63400,RENT,15.21,1
0.09,B,69500,RENT,10.65,0
0.2,E,50000,MORTGAGE,16.32,0
0.09,C,69528,RENT,12.99,0
0.09,A,69780,RENT,9.32,0
0.09,C,69996,RENT,13.06,0
0.09,A,70000,RENT,8.49,0
0.34,E,44000,MORTGAGE,16.0,1
0.09,A,70000,RENT,7.49,0
0.13,A,50000,MORTGAGE,,0
0.13,A,50000,MORTGAGE,8.0,0
0.3,E,50000,MORTGAGE,16.0,0
0.09,B,70000,RENT,9.25,0
